analysis_id,stratum_1,stratum_2,stratum_3,stratum_4,stratum_5,count_value,min_value,max_value,avg_value,stdev_value,median_value,p10_value,p25_value,p75_value,p90_value
1007,4230399,,,,,138,1,90,58.2681159420289855,24.7715223402227090,60,30,30,90,90
1007,78272,,,,,770,1,35,24.3220779220779221,7.8594715767640426,21,14,21,28,35
1007,44782520,,,,,3,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,0,,,,,440,0,1,0.99772727272727272727,0.04767312946227961580,1,1,1,1,1
1007,4310024,,,,,388,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4299128,,,,,24,14,35,25.9583333333333333,8.3794737131961293,28,14,14,35,35
1007,80180,,,,,2630,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4112343,,,,,10217,1,14,10.0147792894195948,1.9995782720814583,10,7,8,12,13
1007,40479422,,,,,113,1,68,53.6106194690265487,15.6264620049262362,67,37,37,67,67
1007,4048695,,,,,23,31,62,52.5217391304347826,14.0805138246165360,61,32,32,62,62
1007,40486433,,,,,64,1,18580,2932.9218750000000000,3896.585999835890,1,1,1,5842,6207
1007,198199,,,,,9,35,54,44.7777777777777778,7.8704793020783966,45,35,38,52,54
1007,439777,,,,,100,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,195588,,,,,317,1,126,44.2933753943217666,11.1627369619664009,43,33,37,50,54
1007,4059173,,,,,464,1,91,60.6530172413793103,25.3754160623355127,60,30,30,90,90
1007,81893,,,,,413,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4285898,,,,,375,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,134438,,,,,113,240,1230,436.0176991150442478,218.443355778894,363,246,304,450,722
1007,317576,,,,,191,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,321042,,,,,138,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4152936,,,,,499,14,22,17.2985971943887776,3.5000025869284967,14,14,14,21,21
1007,255848,,,,,52,1,1,1.00000000000000000000,0,1,1,1,1,1
1007,4043241,,,,,19,1,1,1.00000000000000000000,0,1,1,1,1,1
2001007,0.14,,,,,1,,,,,,,,,
2001303,0.03,,,,,1,,,,,,,,,
2001306,0.03,,,,,1,,,,,,,,,
2001313,0.02,,,,,1,,,,,,,,,
2001406,0.03,,,,,1,,,,,,,,,
2001407,0.03,,,,,1,,,,,,,,,
1803,,,,,,2686,1,44,5.5833953834698436,6.0586463273543028,3,2,3,5,18
2001803,0.05,,,,,1,,,,,,,,,
1806,3000876,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3000876,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3000963,8507,,,,28,0,82,34.5714285714286,29.1400558877785,35,2,3,60,78
1806,3000963,8532,,,,106,0,82,33.5188679245283,20.924458749136,32,5,17,51,64
1806,3001247,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3001247,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3001488,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3001488,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3002385,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3002385,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3004501,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3004501,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3005136,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3005136,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3006322,8507,,,,1307,0,76,9.8867635807192,10.5362075716219,7,1,3,13,24
1806,3006322,8532,,,,1357,0,70,9.55268975681651,10.352186246888,6,1,3,12,24
1806,3006451,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3006451,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3006734,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3006734,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3006906,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3006906,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3006923,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3006923,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3007461,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3007461,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3008598,8507,,,,5,50,73,65,8.74642784226795,67,50,67,68,73
1806,3008598,8532,,,,26,53,74,62.3076923076923,7.63030395603861,59,54,55,70,72
1806,3009201,8507,,,,5,50,73,65,8.74642784226795,67,50,67,68,73
1806,3009201,8532,,,,26,53,74,62.3076923076923,7.63030395603861,59,54,55,70,72
1806,3009542,8507,,,,28,0,82,34.5714285714286,29.1400558877785,35,2,3,60,78
1806,3009542,8532,,,,106,0,82,33.5188679245283,20.924458749136,32,5,17,51,64
1806,3010813,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3010813,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3011505,8507,,,,51,21,81,40.921568627451,15.4400040638012,39,23,27,53,62
1806,3011505,8532,,,,74,22,73,42.5810810810811,13.0845582488932,40,27,34,52,63
1806,3012494,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3012494,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3013682,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3013682,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3013721,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3013721,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3014576,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3014576,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3014599,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3014599,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3015076,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3015076,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3015632,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3015632,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3016723,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3016723,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3019406,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3019406,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3019550,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3019550,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3020630,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3020630,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3020655,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3020655,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3021226,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3021226,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3023103,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3023103,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3023430,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3023430,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3024561,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3024561,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3024731,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3024731,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3026361,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3026361,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3027231,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3027231,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3027970,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3027970,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3028833,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3028833,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3035995,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3035995,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3036780,8507,,,,149,0,80,27.4362416107383,17.1303911015651,28,1,19,36,50
1806,3036780,8532,,,,171,0,80,24.233918128655,17.8642994750545,24,1,4,34,45
1806,3045716,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,3045716,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,3049273,8507,,,,212,2,89,60.8537735849057,17.4584770730876,65,51,56,71,77
1806,3049273,8532,,,,279,3,104,63.505376344086,13.8210221924497,64,53,59,71,78
1806,3051031,8507,,,,97,1,69,17.9381443298969,19.6817462137032,10,1,1,33,47
1806,3051031,8532,,,,114,1,87,20.4824561403509,24.2739645135693,4,1,1,40,56
1806,4024958,8507,,,,1129,0,82,13.814880425155,13.3938666897005,9,1,4,20,36
1806,4024958,8532,,,,1207,0,100,13.5244407622204,13.756922846344,9,2,4,19,34
1806,4052083,8507,,,,1025,0,88,21.5053658536585,17.4542991572312,17,3,7,32,47
1806,4052083,8532,,,,1047,0,80,21.279847182426,16.6997728650229,17,3,7,32,46
1806,4133840,8507,,,,51,21,81,40.921568627451,15.4400040638012,39,23,27,53,62
1806,4133840,8532,,,,74,22,73,42.5810810810811,13.0845582488932,40,27,34,52,63
1806,21494966,8507,,,,6,11,78,50.1666666666667,23.6593885522569,55,11,35,62,78
1806,21494966,8532,,,,29,0,75,27.3448275862069,22.9506860496104,17,3,8,39,68
1806,40758406,8507,,,,97,1,69,17.9381443298969,19.6817462137032,10,1,1,33,47
1806,40758406,8532,,,,114,1,87,20.4824561403509,24.2739645135693,4,1,1,40,56
1806,40766240,8507,,,,97,1,69,17.9381443298969,19.6817462137032,10,1,1,33,47
1806,40766240,8532,,,,114,1,87,20.4824561403509,24.2739645135693,4,1,1,40,56
1806,40769179,8507,,,,54,0,34,18.8518518518519,12.2017743952563,22,0,3,29,33
1806,40769179,8532,,,,56,0,33,16.9285714285714,12.3197655568855,21,0,2,26,31
1806,40769184,8507,,,,54,0,34,18.8518518518519,12.2017743952563,22,0,3,29,33
1806,40769184,8532,,,,56,0,33,16.9285714285714,12.3197655568855,21,0,2,26,31
1806,40769189,8507,,,,54,0,34,18.8518518518519,12.2017743952563,22,0,3,29,33
1806,40769189,8532,,,,56,0,33,16.9285714285714,12.3197655568855,21,0,2,26,31
1806,40769194,8507,,,,54,0,34,18.8518518518519,12.2017743952563,22,0,3,29,33
1806,40769194,8532,,,,56,0,33,16.9285714285714,12.3197655568855,21,0,2,26,31
1806,46235214,8507,,,,97,1,69,17.9381443298969,19.6817462137032,10,1,1,33,47
1806,46235214,8532,,,,114,1,87,20.4824561403509,24.2739645135693,4,1,1,40,56
2001806,0.16,,,,,1,,,,,,,,,
2001815,0.04,,,,,1,,,,,,,,,
2001816,0.05,,,,,1,,,,,,,,,
2001817,0.05,,,,,1,,,,,,,,,
2002106,0.05,,,,,1,,,,,,,,,
